NB,CART,SVM,KNN,LogR,RF,XGB,DF,Bagging,AdaBoost,O-NB,O-CART,O-SVM,O-KNN,O-LogR,O-RF,O-XGB,O-DF,O-Bagging,O-AdaBoost,LR,PR,RFR,DTR,BRR,NNR,SVR,KNR,GBR,GPR,SDGR,RankingSVM,RankBoost,RankNet,LambdaRank,ListNet,AdaRank,CoordinateAscent,EALTR
0.523809524,0.095238095,0.333333333,0.380952381,0.285714286,0.166666667,0.023809524,0.023809524,0.023809524,0.047619048,0.476190476,0.119047619,0.261904762,0.380952381,0.285714286,0.095238095,0.023809524,0.047619048,0.023809524,0.071428571,0.166666667,0.333333333,0.119047619,0.047619048,0.19047619,0.166666667,0.19047619,0.5,0.095238095,0.30952381,0.5,2.19047619,2.857142857,0.476190476,0.666666667,0.738095238,25.5952381,0.666666667,18.16666667
0.380952381,0.142857143,0.285714286,0.428571429,0.142857143,0.119047619,0.119047619,0.119047619,0.071428571,0.142857143,0.428571429,0.047619048,0.285714286,0.428571429,0.19047619,0.119047619,0.071428571,0.142857143,0.071428571,0.166666667,0.261904762,0.428571429,0.142857143,0.142857143,0.238095238,0.214285714,0.261904762,0.523809524,0.047619048,0.380952381,0.452380952,2.19047619,3.857142857,0.642857143,0.666666667,0.714285714,22.45238095,0.666666667,13.52380952
0.714285714,0.214285714,0.380952381,0.333333333,0.285714286,0.095238095,0.095238095,0.119047619,0.142857143,0.19047619,0.761904762,0.119047619,0.357142857,0.380952381,0.261904762,0.119047619,0.095238095,0.119047619,0.142857143,0.142857143,0.238095238,0.404761905,0.142857143,0.214285714,0.261904762,0.333333333,0.357142857,0.404761905,0.166666667,0.404761905,0.428571429,2.19047619,3.30952381,0.547619048,1,0.785714286,25.04761905,0.666666667,16.11904762
0.476190476,0.095238095,0.30952381,0.428571429,0.357142857,0.142857143,0.047619048,0.095238095,0.119047619,0.142857143,0.547619048,0.095238095,0.261904762,0.428571429,0.285714286,0.095238095,0.071428571,0.071428571,0.119047619,0.071428571,0.19047619,0.452380952,0.142857143,0.142857143,0.214285714,0.214285714,0.30952381,0.380952381,0.119047619,0.357142857,0.428571429,2.166666667,2.880952381,1.023809524,0.69047619,0.785714286,22.45238095,0.69047619,17.21428571
0.333333333,0.071428571,0.166666667,0.261904762,0.214285714,0.119047619,0.047619048,0.095238095,0.023809524,0.095238095,0.357142857,0.023809524,0.095238095,0.261904762,0.214285714,0.047619048,0.023809524,0.023809524,0.023809524,0.023809524,0.285714286,0.428571429,0.071428571,0.047619048,0.285714286,0.285714286,0.285714286,0.30952381,0.047619048,0.357142857,0.452380952,2.166666667,3.261904762,0.69047619,0.69047619,0.785714286,32.16666667,0.69047619,14.28571429
0.357142857,0.047619048,0.30952381,0.333333333,0.261904762,0.095238095,0.071428571,0.071428571,0.071428571,0.047619048,0.380952381,0.071428571,0.142857143,0.333333333,0.238095238,0.071428571,0.071428571,0.095238095,0.071428571,0.071428571,0.214285714,0.357142857,0.047619048,0.071428571,0.214285714,0.19047619,0.19047619,0.30952381,0.071428571,0.214285714,0.357142857,2.214285714,3.380952381,0.976190476,0.642857143,0.619047619,22.57142857,0.642857143,20.33333333
0.642857143,0.047619048,0.261904762,0.357142857,0.404761905,0.142857143,0.095238095,0.119047619,0.071428571,0.095238095,0.571428571,0.142857143,0.333333333,0.357142857,0.333333333,0.119047619,0.071428571,0.095238095,0.071428571,0.142857143,0.285714286,0.404761905,0.142857143,0.071428571,0.285714286,0.261904762,0.30952381,0.428571429,0.071428571,0.357142857,0.452380952,2.214285714,3.476190476,0.595238095,0.976190476,1.023809524,3.833333333,0.642857143,12.21428571
0.428571429,0.142857143,0.30952381,0.333333333,0.357142857,0.119047619,0,0.071428571,0,0.119047619,0.476190476,0.023809524,0.333333333,0.333333333,0.261904762,0.071428571,0.023809524,0,0.023809524,0.023809524,0.19047619,0.452380952,0.023809524,0.047619048,0.214285714,0.19047619,0.166666667,0.428571429,0.023809524,0.380952381,0.428571429,2.214285714,3.833333333,0.976190476,0.976190476,0.738095238,3.666666667,0.642857143,16.33333333
0.976190476,0.142857143,0.285714286,0.333333333,0.285714286,0.19047619,0.166666667,0.142857143,0.119047619,0.142857143,0.571428571,0.214285714,0.214285714,0.333333333,0.285714286,0.19047619,0.119047619,0.119047619,0.119047619,0.119047619,0.166666667,0.428571429,0.142857143,0.095238095,0.214285714,0.238095238,0.214285714,0.333333333,0.095238095,0.30952381,0.404761905,2.19047619,3.214285714,0.666666667,1,0.69047619,9.642857143,0.666666667,9.595238095
0.619047619,0.261904762,0.333333333,0.428571429,0.261904762,0.238095238,0.166666667,0.238095238,0.214285714,0.261904762,0.523809524,0.19047619,0.333333333,0.428571429,0.285714286,0.214285714,0.19047619,0.261904762,0.214285714,0.214285714,0.357142857,0.571428571,0.214285714,0.214285714,0.357142857,0.404761905,0.333333333,0.428571429,0.166666667,0.452380952,0.452380952,2.19047619,3.238095238,0.5,1,0.595238095,23.88095238,0.666666667,16.97619048
0.357142857,0.095238095,0.380952381,0.428571429,0.238095238,0.142857143,0.119047619,0.047619048,0.095238095,0.166666667,0.428571429,0.119047619,0.357142857,0.428571429,0.238095238,0.119047619,0.119047619,0.047619048,0.047619048,0.119047619,0.285714286,0.404761905,0.047619048,0.238095238,0.261904762,0.285714286,0.333333333,0.333333333,0.119047619,0.285714286,0.333333333,2.19047619,3.333333333,0.642857143,0.833333333,0.69047619,24.42857143,0.666666667,17.19047619
0.619047619,0.095238095,0.285714286,0.333333333,0.285714286,0.071428571,0.071428571,0.071428571,0.071428571,0.095238095,0.523809524,0.095238095,0.238095238,0.333333333,0.238095238,0.047619048,0.071428571,0.071428571,0.071428571,0.119047619,0.166666667,0.333333333,0.071428571,0.095238095,0.214285714,0.238095238,0.214285714,0.380952381,0.071428571,0.380952381,0.452380952,2.19047619,3.166666667,0.642857143,0.666666667,1.047619048,25.64285714,0.666666667,11.26190476
0.30952381,0.142857143,0.19047619,0.30952381,0.19047619,0.071428571,0.071428571,0.095238095,0.071428571,0.166666667,0.333333333,0.119047619,0.119047619,0.285714286,0.19047619,0.047619048,0.071428571,0.071428571,0.023809524,0.071428571,0.166666667,0.476190476,0.047619048,0.166666667,0.142857143,0.166666667,0.238095238,0.333333333,0.047619048,0.357142857,0.357142857,2.19047619,2.880952381,0.738095238,0.666666667,0.857142857,24.85714286,0.666666667,10.92857143
