NB,CART,SVM,KNN,LogR,RF,XGB,DF,Bagging,AdaBoost,O-NB,O-CART,O-SVM,O-KNN,O-LogR,O-RF,O-XGB,O-DF,O-Bagging,O-AdaBoost,LR,PR,RFR,DTR,BRR,NNR,SVR,KNR,GBR,GPR,SDGR,RankingSVM,RankBoost,RankNet,LambdaRank,ListNet,AdaRank,CoordinateAscent,EALTR
0.666666667,0.357142857,0.428571429,0.428571429,0.476190476,0.30952381,0.285714286,0.261904762,0.238095238,0.30952381,0.880952381,0.238095238,0.428571429,0.404761905,0.452380952,0.30952381,0.285714286,0.285714286,0.285714286,0.238095238,0.404761905,1.357142857,0.333333333,0.333333333,0.452380952,0.30952381,0.357142857,0.547619048,0.30952381,0.928571429,0.5,1.380952381,2.285714286,1.428571429,1.19047619,1.452380952,1.047619048,1.476190476,22.66666667
0.785714286,0.452380952,0.595238095,0.476190476,0.476190476,0.452380952,0.404761905,0.333333333,0.357142857,0.428571429,1,0.428571429,0.523809524,0.476190476,0.547619048,0.357142857,0.333333333,0.333333333,0.238095238,0.5,0.547619048,1.238095238,0.523809524,0.380952381,0.547619048,0.476190476,0.547619048,0.595238095,0.333333333,1.214285714,0.619047619,1.333333333,2.666666667,1.238095238,1.523809524,1.428571429,1.142857143,1.523809524,17.33333333
0.666666667,0.261904762,0.476190476,0.595238095,0.571428571,0.261904762,0.285714286,0.261904762,0.214285714,0.333333333,0.785714286,0.404761905,0.476190476,0.619047619,0.452380952,0.238095238,0.285714286,0.285714286,0.30952381,0.357142857,0.428571429,1.523809524,0.452380952,0.428571429,0.452380952,0.333333333,0.428571429,0.523809524,0.333333333,1.023809524,0.523809524,1.333333333,2.452380952,1.047619048,1.238095238,1.333333333,1.095238095,1.523809524,23.42857143
0.785714286,0.285714286,0.380952381,0.5,0.404761905,0.285714286,0.261904762,0.30952381,0.19047619,0.238095238,0.833333333,0.476190476,0.428571429,0.428571429,0.404761905,0.261904762,0.285714286,0.261904762,0.285714286,0.357142857,0.666666667,1.285714286,0.476190476,0.261904762,0.571428571,0.452380952,0.5,0.619047619,0.285714286,1.333333333,0.571428571,1.333333333,2.642857143,1.214285714,1.523809524,1.071428571,1.047619048,1.523809524,18.47619048
0.595238095,0.30952381,0.30952381,0.404761905,0.380952381,0.214285714,0.261904762,0.261904762,0.214285714,0.30952381,0.69047619,0.333333333,0.357142857,0.452380952,0.404761905,0.261904762,0.238095238,0.238095238,0.261904762,0.428571429,0.476190476,1.238095238,0.30952381,0.333333333,0.476190476,0.30952381,0.428571429,0.523809524,0.285714286,1.19047619,0.523809524,1.333333333,2.547619048,1.071428571,1.238095238,1.523809524,1.047619048,1.523809524,23.16666667
0.476190476,0.30952381,0.452380952,0.404761905,0.523809524,0.261904762,0.261904762,0.238095238,0.261904762,0.333333333,0.619047619,0.428571429,0.380952381,0.380952381,0.428571429,0.261904762,0.214285714,0.214285714,0.214285714,0.404761905,0.5,1.523809524,0.333333333,0.261904762,0.523809524,0.333333333,0.404761905,0.428571429,0.30952381,1.357142857,0.619047619,1.357142857,2.880952381,1,1.5,1.142857143,1.5,1.5,15.54761905
0.738095238,0.547619048,0.476190476,0.595238095,0.404761905,0.30952381,0.261904762,0.261904762,0.214285714,0.452380952,0.714285714,0.571428571,0.428571429,0.571428571,0.357142857,0.19047619,0.238095238,0.238095238,0.238095238,0.404761905,0.595238095,1.095238095,0.5,0.404761905,0.571428571,0.5,0.452380952,0.666666667,0.261904762,1.285714286,0.571428571,1.357142857,2.80952381,1.023809524,1.5,1.238095238,1.119047619,1.5,18.64285714
0.571428571,0.5,0.261904762,0.5,0.30952381,0.380952381,0.452380952,0.333333333,0.428571429,0.5,0.69047619,0.476190476,0.285714286,0.452380952,0.380952381,0.404761905,0.380952381,0.357142857,0.357142857,0.428571429,0.452380952,0.857142857,0.30952381,0.380952381,0.476190476,0.357142857,0.380952381,0.595238095,0.285714286,0.642857143,0.571428571,1.357142857,2.547619048,1.095238095,1.5,1.5,1.023809524,1.5,32.92857143
0.714285714,0.357142857,0.428571429,0.714285714,0.380952381,0.214285714,0.214285714,0.19047619,0.261904762,0.404761905,0.785714286,0.404761905,0.380952381,0.571428571,0.333333333,0.214285714,0.238095238,0.166666667,0.19047619,0.5,0.523809524,0.785714286,0.30952381,0.30952381,0.523809524,0.404761905,0.428571429,0.69047619,0.333333333,0.69047619,0.571428571,1.404761905,2.595238095,0.952380952,1.452380952,1.285714286,1.357142857,1.452380952,14.92857143
0.761904762,0.285714286,0.404761905,0.404761905,0.333333333,0.285714286,0.285714286,0.285714286,0.214285714,0.238095238,0.857142857,0.333333333,0.285714286,0.452380952,0.333333333,0.238095238,0.261904762,0.238095238,0.285714286,0.357142857,0.357142857,1.428571429,0.30952381,0.357142857,0.357142857,0.30952381,0.357142857,0.5,0.19047619,1.095238095,0.357142857,1.380952381,2.333333333,0.904761905,1.476190476,1.5,0.833333333,1.476190476,44.66666667
0.547619048,0.404761905,0.380952381,0.428571429,0.261904762,0.261904762,0.333333333,0.30952381,0.261904762,0.285714286,0.738095238,0.333333333,0.30952381,0.452380952,0.238095238,0.285714286,0.357142857,0.261904762,0.285714286,0.285714286,0.404761905,1.404761905,0.357142857,0.452380952,0.380952381,0.357142857,0.380952381,0.428571429,0.380952381,1.261904762,0.523809524,1.380952381,2.928571429,1.19047619,1.19047619,1.476190476,7.452380952,1.476190476,28.73809524
0.761904762,0.357142857,0.428571429,0.404761905,0.380952381,0.214285714,0.261904762,0.19047619,0.19047619,0.333333333,0.69047619,0.261904762,0.333333333,0.404761905,0.380952381,0.166666667,0.166666667,0.166666667,0.142857143,0.261904762,0.547619048,1.404761905,0.404761905,0.357142857,0.571428571,0.404761905,0.428571429,0.476190476,0.214285714,1.166666667,0.595238095,1.333333333,2.761904762,1.142857143,1.238095238,1.476190476,1.476190476,1.523809524,16.5
0.666666667,0.285714286,0.333333333,0.285714286,0.357142857,0.285714286,0.166666667,0.214285714,0.19047619,0.285714286,0.785714286,0.476190476,0.30952381,0.30952381,0.357142857,0.238095238,0.19047619,0.238095238,0.19047619,0.452380952,0.547619048,1.357142857,0.476190476,0.404761905,0.547619048,0.285714286,0.404761905,0.452380952,0.214285714,1.166666667,0.571428571,1.333333333,2.380952381,1.023809524,1.238095238,1.19047619,1.238095238,1.523809524,9.357142857
0.666666667,0.30952381,0.595238095,0.547619048,0.642857143,0.238095238,0.142857143,0.214285714,0.214285714,0.30952381,0.833333333,0.404761905,0.476190476,0.523809524,0.571428571,0.261904762,0.166666667,0.214285714,0.19047619,0.285714286,0.571428571,1.404761905,0.404761905,0.357142857,0.595238095,0.357142857,0.428571429,0.547619048,0.261904762,1.357142857,0.619047619,1.333333333,2.380952381,1.142857143,1.238095238,1.30952381,1.095238095,1.523809524,9.142857143
0.666666667,0.476190476,0.595238095,0.5,0.714285714,0.428571429,0.357142857,0.404761905,0.30952381,0.404761905,0.80952381,0.452380952,0.595238095,0.523809524,0.619047619,0.404761905,0.30952381,0.30952381,0.333333333,0.452380952,0.714285714,1.095238095,0.571428571,0.404761905,0.761904762,0.547619048,0.619047619,0.619047619,0.380952381,0.976190476,0.738095238,1.333333333,2.952380952,1.19047619,1.523809524,1.571428571,1.142857143,1.523809524,39.73809524
0.714285714,0.380952381,0.5,0.642857143,0.476190476,0.30952381,0.30952381,0.238095238,0.238095238,0.357142857,0.761904762,0.452380952,0.428571429,0.571428571,0.452380952,0.333333333,0.261904762,0.261904762,0.30952381,0.380952381,0.5,1.095238095,0.380952381,0.428571429,0.547619048,0.428571429,0.452380952,0.666666667,0.30952381,0.857142857,0.595238095,1.357142857,2.571428571,1.071428571,1.214285714,1.214285714,1.119047619,1.5,23.80952381
0.666666667,0.333333333,0.238095238,0.428571429,0.285714286,0.214285714,0.214285714,0.238095238,0.30952381,0.380952381,0.785714286,0.380952381,0.214285714,0.428571429,0.261904762,0.285714286,0.19047619,0.238095238,0.333333333,0.285714286,0.547619048,1,0.357142857,0.142857143,0.476190476,0.30952381,0.333333333,0.571428571,0.214285714,1.047619048,0.5,1.357142857,3.071428571,1.071428571,1.214285714,1.214285714,1.5,1.5,13
0.642857143,0.238095238,0.333333333,0.523809524,0.333333333,0.452380952,0.404761905,0.357142857,0.380952381,0.333333333,0.785714286,0.357142857,0.30952381,0.452380952,0.428571429,0.428571429,0.5,0.30952381,0.333333333,0.30952381,0.5,1.69047619,0.404761905,0.5,0.428571429,0.333333333,0.476190476,0.547619048,0.357142857,1.452380952,0.476190476,1.357142857,2.523809524,0.976190476,1.214285714,1.571428571,1.023809524,1.5,44.80952381
0.523809524,0.404761905,0.333333333,0.380952381,0.428571429,0.214285714,0.166666667,0.214285714,0.166666667,0.428571429,0.714285714,0.333333333,0.214285714,0.380952381,0.404761905,0.214285714,0.166666667,0.19047619,0.214285714,0.285714286,0.452380952,0.904761905,0.452380952,0.285714286,0.5,0.357142857,0.30952381,0.404761905,0.238095238,0.642857143,0.523809524,1.404761905,2.5,1.428571429,1.214285714,1.476190476,1.166666667,1.452380952,15.28571429
0.642857143,0.333333333,0.452380952,0.523809524,0.380952381,0.238095238,0.261904762,0.285714286,0.238095238,0.428571429,0.785714286,0.428571429,0.428571429,0.523809524,0.404761905,0.261904762,0.261904762,0.214285714,0.30952381,0.452380952,0.547619048,0.80952381,0.523809524,0.428571429,0.523809524,0.452380952,0.452380952,0.619047619,0.357142857,0.761904762,0.571428571,1.380952381,3.095238095,0.904761905,1.476190476,1.404761905,1.19047619,1.476190476,16.73809524
0.642857143,0.380952381,0.452380952,0.571428571,0.476190476,0.404761905,0.380952381,0.404761905,0.404761905,0.357142857,0.785714286,0.547619048,0.357142857,0.547619048,0.523809524,0.357142857,0.380952381,0.333333333,0.404761905,0.523809524,0.571428571,1.333333333,0.5,0.595238095,0.547619048,0.428571429,0.547619048,0.619047619,0.404761905,1.285714286,0.619047619,1.380952381,2.642857143,1.142857143,1.476190476,1.547619048,0.976190476,1.476190476,33.80952381
0.69047619,0.333333333,0.5,0.404761905,0.476190476,0.30952381,0.30952381,0.30952381,0.380952381,0.452380952,0.785714286,0.380952381,0.428571429,0.547619048,0.380952381,0.261904762,0.261904762,0.261904762,0.261904762,0.357142857,0.761904762,1.285714286,0.476190476,0.380952381,0.714285714,0.428571429,0.571428571,0.571428571,0.333333333,1.285714286,0.69047619,1.333333333,2.666666667,1.523809524,1.523809524,1.214285714,1.023809524,1.523809524,25.42857143
0.547619048,0.333333333,0.452380952,0.452380952,0.523809524,0.142857143,0.142857143,0.119047619,0.166666667,0.30952381,0.714285714,0.261904762,0.452380952,0.428571429,0.476190476,0.142857143,0.142857143,0.166666667,0.238095238,0.166666667,0.595238095,1,0.261904762,0.357142857,0.523809524,0.380952381,0.380952381,0.5,0.238095238,0.833333333,0.571428571,1.333333333,2.285714286,1.30952381,1.238095238,1.547619048,1.5,1.523809524,41.83333333
0.666666667,0.333333333,0.428571429,0.404761905,0.404761905,0.261904762,0.166666667,0.30952381,0.19047619,0.380952381,0.833333333,0.428571429,0.357142857,0.452380952,0.452380952,0.238095238,0.214285714,0.261904762,0.261904762,0.476190476,0.547619048,1.523809524,0.547619048,0.428571429,0.523809524,0.357142857,0.452380952,0.476190476,0.30952381,1.238095238,0.619047619,1.333333333,2.547619048,1.238095238,1.523809524,1.452380952,1.047619048,1.523809524,44.61904762
0.714285714,0.357142857,0.476190476,0.523809524,0.404761905,0.333333333,0.357142857,0.261904762,0.214285714,0.333333333,0.904761905,0.380952381,0.428571429,0.5,0.380952381,0.214285714,0.333333333,0.333333333,0.30952381,0.357142857,0.5,1,0.285714286,0.30952381,0.571428571,0.380952381,0.452380952,0.619047619,0.238095238,1,0.595238095,1.333333333,2.976190476,1.238095238,1.523809524,1.166666667,1.142857143,1.523809524,28.73809524
0.69047619,0.30952381,0.285714286,0.30952381,0.238095238,0.19047619,0.333333333,0.166666667,0.19047619,0.428571429,0.80952381,0.404761905,0.261904762,0.380952381,0.261904762,0.214285714,0.285714286,0.214285714,0.238095238,0.357142857,0.404761905,1.476190476,0.357142857,0.285714286,0.452380952,0.357142857,0.333333333,0.404761905,0.238095238,1.476190476,0.476190476,1.357142857,2.761904762,0.928571429,1.214285714,1.238095238,7.047619048,1.5,22.28571429
0.642857143,0.333333333,0.404761905,0.404761905,0.428571429,0.285714286,0.285714286,0.238095238,0.238095238,0.333333333,0.642857143,0.333333333,0.380952381,0.452380952,0.380952381,0.214285714,0.214285714,0.214285714,0.261904762,0.285714286,0.333333333,1.380952381,0.357142857,0.380952381,0.357142857,0.285714286,0.357142857,0.476190476,0.285714286,1.30952381,0.357142857,1.357142857,2.357142857,1.30952381,1.5,1.595238095,6.619047619,1.5,12.76190476
0.738095238,0.404761905,0.476190476,0.547619048,0.380952381,0.333333333,0.30952381,0.404761905,0.333333333,0.428571429,0.69047619,0.30952381,0.452380952,0.523809524,0.452380952,0.333333333,0.285714286,0.333333333,0.30952381,0.285714286,0.571428571,1.047619048,0.452380952,0.428571429,0.571428571,0.476190476,0.523809524,0.69047619,0.333333333,0.880952381,0.547619048,1.357142857,2.571428571,1.261904762,1.571428571,1.452380952,0.928571429,1.5,24.0952381
0.619047619,0.30952381,0.357142857,0.261904762,0.357142857,0.142857143,0.261904762,0.142857143,0.142857143,0.261904762,0.714285714,0.428571429,0.285714286,0.261904762,0.333333333,0.142857143,0.214285714,0.071428571,0.166666667,0.404761905,0.523809524,1.476190476,0.261904762,0.333333333,0.547619048,0.428571429,0.452380952,0.380952381,0.238095238,1.333333333,0.571428571,1.404761905,2.166666667,0.880952381,1.214285714,1.642857143,1.19047619,1.452380952,39.66666667
0.523809524,0.238095238,0.380952381,0.333333333,0.404761905,0.19047619,0.19047619,0.166666667,0.166666667,0.214285714,0.523809524,0.19047619,0.380952381,0.404761905,0.357142857,0.142857143,0.214285714,0.166666667,0.119047619,0.238095238,0.476190476,1.119047619,0.333333333,0.380952381,0.523809524,0.380952381,0.380952381,0.404761905,0.142857143,0.904761905,0.547619048,1.380952381,2.571428571,0.976190476,1.19047619,1.476190476,7.5,1.476190476,16.16666667
0.595238095,0.30952381,0.404761905,0.380952381,0.428571429,0.357142857,0.333333333,0.261904762,0.238095238,0.261904762,0.714285714,0.380952381,0.333333333,0.428571429,0.380952381,0.30952381,0.214285714,0.285714286,0.285714286,0.333333333,0.428571429,1.285714286,0.333333333,0.380952381,0.476190476,0.380952381,0.404761905,0.523809524,0.238095238,1.023809524,0.476190476,1.380952381,3.119047619,1.380952381,1.19047619,1.428571429,1.023809524,1.476190476,27.33333333
0.714285714,0.380952381,0.357142857,0.476190476,0.404761905,0.30952381,0.333333333,0.238095238,0.333333333,0.380952381,0.69047619,0.428571429,0.357142857,0.476190476,0.30952381,0.30952381,0.30952381,0.30952381,0.30952381,0.357142857,0.452380952,1.523809524,0.452380952,0.428571429,0.404761905,0.30952381,0.30952381,0.476190476,0.30952381,1.261904762,0.523809524,1.333333333,2.285714286,1.523809524,1.523809524,1.238095238,1.047619048,1.523809524,32.07142857
0.714285714,0.404761905,0.452380952,0.5,0.452380952,0.380952381,0.357142857,0.380952381,0.357142857,0.452380952,0.833333333,0.452380952,0.476190476,0.5,0.428571429,0.380952381,0.380952381,0.380952381,0.380952381,0.452380952,0.523809524,1.047619048,0.523809524,0.619047619,0.547619048,0.404761905,0.452380952,0.547619048,0.452380952,1.333333333,0.571428571,1.333333333,2.952380952,1.404761905,1.523809524,1.285714286,1.142857143,1.523809524,37
0.571428571,0.333333333,0.619047619,0.666666667,0.5,0.357142857,0.333333333,0.261904762,0.380952381,0.452380952,0.666666667,0.523809524,0.547619048,0.738095238,0.523809524,0.333333333,0.285714286,0.357142857,0.333333333,0.452380952,0.595238095,0.904761905,0.452380952,0.595238095,0.571428571,0.452380952,0.547619048,0.714285714,0.30952381,0.833333333,0.738095238,1.333333333,3.071428571,1.095238095,1.238095238,1.238095238,1,1.523809524,19.26190476
0.80952381,0.357142857,0.404761905,0.452380952,0.428571429,0.30952381,0.285714286,0.261904762,0.261904762,0.380952381,0.904761905,0.285714286,0.380952381,0.428571429,0.452380952,0.333333333,0.261904762,0.285714286,0.380952381,0.30952381,0.571428571,1.19047619,0.452380952,0.30952381,0.595238095,0.428571429,0.523809524,0.5,0.285714286,1.166666667,0.666666667,1.333333333,2.595238095,1.166666667,1.523809524,1.476190476,1.047619048,1.523809524,44.5
0.523809524,0.380952381,0.452380952,0.428571429,0.404761905,0.285714286,0.214285714,0.30952381,0.238095238,0.380952381,0.761904762,0.357142857,0.404761905,0.452380952,0.452380952,0.285714286,0.19047619,0.261904762,0.214285714,0.428571429,0.523809524,1.19047619,0.357142857,0.452380952,0.523809524,0.404761905,0.523809524,0.523809524,0.30952381,0.857142857,0.571428571,1.357142857,2.571428571,1.357142857,1.214285714,1.476190476,1.071428571,1.5,15.66666667
