NB,CART,SVM,KNN,LogR,RF,XGB,DF,Bagging,AdaBoost,O-NB,O-CART,O-SVM,O-KNN,O-LogR,O-RF,O-XGB,O-DF,O-Bagging,O-AdaBoost,LR,PR,RFR,DTR,BRR,NNR,SVR,KNR,GBR,GPR,SDGR,RankingSVM,RankBoost,RankNet,LambdaRank,ListNet,AdaRank,CoordinateAscent,EALTR
0.707418678,0.885540886,0.824670268,0.827980976,0.850134756,0.876275969,0.851645967,0.845915516,0.896825739,0.83144451,0.748002206,0.873816334,0.870527148,0.877754038,0.8783145,0.876275969,0.904049992,0.834504877,0.865090206,0.851419294,0.872687217,0.298204705,0.888390297,0.759795704,0.865496522,0.884402931,0.899055688,0.853756291,0.912233694,0.364980704,0.846389308,0.324097182,0.644999626,0.512812695,0.053270171,0.19617446,0.229642509,0.280879081,0.337600713
0.722326454,0.909444908,0.855934012,0.670843953,0.805795513,0.902971591,0.931510244,0.922714791,0.949768586,0.910012682,0.720900462,0.833012339,0.825553628,0.670843953,0.805795513,0.911305159,0.947263018,0.938469908,0.955341349,0.818485244,0.769886527,0.413672221,0.889752129,0.872036925,0.785991087,0.817858516,0.764584734,0.760976102,0.931098811,0.531647808,0.785991087,0.324097182,0.853851861,0.732226519,0.053270171,-0.164653254,0.104311732,0.280879081,0.62283047
0.786459435,0.823996472,0.656140101,0.710112563,0.697098381,0.829867174,0.791737914,0.883362892,0.807467507,0.827524608,0.621304985,0.812447121,0.810043121,0.713228699,0.68939094,0.899956425,0.837423648,0.872005269,0.846677731,0.757824612,0.766559125,0.474314557,0.819052717,0.726058784,0.791481632,0.874013945,0.821531866,0.739655323,0.882576971,0.657040069,0.749605305,0.324097182,0.759185504,0.582239945,0.053270171,-0.251580875,0.405720592,0.280879081,0.229184522
0.589515332,0.742181258,0.730429274,0.6754136,0.762281322,0.840666639,0.85653041,0.855357463,0.838543667,0.749170484,0.669778788,0.734791883,0.807896081,0.653424081,0.778965424,0.838543667,0.846604788,0.811826787,0.866684967,0.75873948,0.76621156,0.351829512,0.764087157,0.755203885,0.807023462,0.806380895,0.823835904,0.75509687,0.84111197,0.443202712,0.769700286,0.324097182,0.724756937,0.672896209,0.053270171,0.312935196,0.115715891,0.280879081,-0.00862126
0.772647605,0.874697172,0.83662831,0.730913766,0.828510117,0.941831435,0.92853139,0.91700007,0.913373085,0.843954523,0.619920506,0.749691774,0.909602776,0.697957366,0.847363465,0.928318642,0.948993957,0.958559089,0.909927303,0.807951388,0.840488027,0.161319265,0.884242227,0.777818091,0.84378897,0.896251574,0.880964401,0.831270213,0.942017697,0.464371299,0.83961258,0.312680777,0.709701957,0.772244744,0.053270171,-0.460628136,-0.144316106,0.280879081,0.514539759
0.698639365,0.910239997,0.803129573,0.738694051,0.824566028,0.889971645,0.914793005,0.847458476,0.860397932,0.923290731,0.690158426,0.773085911,0.816467336,0.738694051,0.800364276,0.913734158,0.928065538,0.902787529,0.910630931,0.776605104,0.787837688,0.488881201,0.859478708,0.904631791,0.791438456,0.822950603,0.832701053,0.794441108,0.90419479,0.847577829,0.778049106,0.312680777,0.843635687,0.655325082,0.053270171,-0.038298219,0.261761376,0.280879081,0.509812996
0.665003421,0.838129851,0.75711535,0.716706971,0.727172977,0.841491368,0.839331896,0.832842255,0.810639998,0.841312247,0.666199223,0.622026347,0.805175517,0.715892215,0.817368988,0.812666123,0.852406555,0.841012831,0.893425338,0.704496208,0.719416155,0.198177145,0.787608528,0.729583951,0.738698521,0.816423332,0.749602179,0.663047557,0.884971591,0.389493229,0.675035926,0.312680777,0.802849827,0.571805711,0.053270171,0.0137695,-0.020191959,0.280879081,0.60426836
0.769549509,0.872488319,0.798885409,0.820871324,0.821005547,0.882224277,0.894865365,0.868729247,0.911442376,0.878727797,0.703686531,0.819164922,0.798885409,0.839582692,0.798885409,0.897875801,0.914453088,0.891079728,0.90692347,0.847023557,0.804515002,0.351457502,0.885258352,0.819228974,0.794855438,0.815386278,0.836121955,0.823020031,0.903355773,0.51668261,0.792769014,0.313737634,0.75713995,0.648395072,0.053270171,-0.027996412,0.246335573,0.280879081,0.589338589
0.661467248,0.882044678,0.713056554,0.664288657,0.688154466,0.877632085,0.916314023,0.909094706,0.908932008,0.863087529,0.640317337,0.818113935,0.784475144,0.65186908,0.648093145,0.913620421,0.917971828,0.900683762,0.891903167,0.833474787,0.740245513,0.334827643,0.829608419,0.774922725,0.687928099,0.79770826,0.708102951,0.628592976,0.843973054,0.405354335,0.621881382,0.324097182,0.793575052,0.616773768,0.053270171,-0.196218316,-0.028661112,0.280879081,0.507193494
0.594349144,0.834657396,0.691529525,0.784925412,0.655063329,0.740910612,0.862636694,0.780464985,0.791328621,0.792246151,0.362622581,0.761818671,0.731645812,0.784925412,0.709347511,0.768566727,0.876421624,0.806791281,0.737572642,0.819228974,0.791283363,0.448486248,0.80779318,0.756953952,0.72233709,0.776182326,0.761011706,0.794276289,0.865526754,0.639680665,0.69576197,0.324097182,0.78774737,0.783019967,0.053270171,-0.106540341,0.104311732,0.280879081,0.502965894
0.735198201,0.836943988,0.870350815,0.811318169,0.870442746,0.886388258,0.88291387,0.920754401,0.889226647,0.838700591,0.732027413,0.715001902,0.849875801,0.80446675,0.807342699,0.900727587,0.853063821,0.916025757,0.872866426,0.833900385,0.896525896,0.486264059,0.881172646,0.835751566,0.870582712,0.91255857,0.858127977,0.825674433,0.905103145,0.488950482,0.758255402,0.324097182,0.719517608,0.687052119,0.053270171,-0.542466407,0.291104119,0.280879081,0.664311349
0.696762951,0.860588292,0.789475807,0.762259158,0.819824111,0.892478291,0.912659015,0.915139728,0.875230854,0.870578131,0.607884629,0.761420123,0.764075814,0.733703368,0.819405965,0.926891163,0.91446394,0.904394674,0.880876645,0.768003352,0.789568706,0.562022084,0.8404687,0.738943983,0.795736392,0.884659337,0.773257818,0.770347636,0.908760804,0.588721391,0.776084535,0.324097182,0.867430186,0.748203039,0.053270171,-0.027996412,0.091311944,0.280879081,0.720866261
0.659600048,0.742000929,0.839551812,0.806103129,0.841560089,0.855934012,0.825877947,0.855934012,0.832835805,0.782037639,0.636626275,0.774583111,0.836270908,0.773912987,0.848707058,0.855934012,0.901083637,0.855934012,0.828568771,0.7778969,0.702051699,0.468636861,0.788209068,0.789942469,0.773477549,0.828241911,0.794721723,0.83618507,0.826498705,0.620723072,0.8398652,0.324097182,0.850342132,0.596195444,0.053270171,-0.218092756,0.076827683,0.280879081,0.510761872
0.643651151,0.845400395,0.717593959,0.784063578,0.745997092,0.887079071,0.911689178,0.86507613,0.887079071,0.842090684,0.541604026,0.853100284,0.7998031,0.784063578,0.765009313,0.878416686,0.905961345,0.880718808,0.861476243,0.825127378,0.754332789,0.488636362,0.862589966,0.830115882,0.770542493,0.857522785,0.798259351,0.761528389,0.86468122,0.670029075,0.770542493,0.324097182,0.776361636,0.567910332,0.053270171,-0.307085424,0.247394316,0.280879081,0.364980282
0.693249708,0.889088076,0.698113155,0.642509267,0.756954654,0.891226644,0.875436524,0.875035799,0.858078645,0.837726406,0.538895214,0.724617087,0.851919369,0.595074862,0.761924294,0.908397647,0.897940348,0.872780711,0.908397647,0.744511914,0.736940549,0.334531521,0.803242747,0.730365814,0.735594685,0.810015999,0.792993325,0.697975055,0.801506387,0.741513787,0.782950565,0.312680777,0.759868796,0.225273922,0.053270171,-0.374471476,0.368356912,0.280879081,0.404073186
0.645127479,0.921824313,0.735340928,0.715914017,0.810141291,0.901559318,0.918045989,0.926371888,0.909312124,0.873341539,0.659210221,0.884626674,0.820916133,0.762345619,0.818715009,0.922045085,0.919535626,0.914265243,0.91545194,0.89087356,0.79607157,0.241105653,0.873414348,0.899677278,0.760563732,0.865465601,0.809858481,0.784956266,0.922042882,0.525596317,0.756594906,0.312680777,0.777800766,0.712972448,0.053270171,-0.181861903,0.119437687,0.280879081,0.613229726
0.643489195,0.685503598,0.784526005,0.748831169,0.789890751,0.847887596,0.853990206,0.872468669,0.830450534,0.680002814,0.672664197,0.756398244,0.764148088,0.744269873,0.810661837,0.850983701,0.829578211,0.872468669,0.87748836,0.770043546,0.79401348,0.376946929,0.787011749,0.771921905,0.790877442,0.787408644,0.799626791,0.750752751,0.862543068,0.585779745,0.774851156,0.312680777,0.786730407,0.582422223,-0.048682535,-0.027996412,-0.003364268,0.280879081,0.436966318
0.705994318,0.863382794,0.860554889,0.74622051,0.861783782,0.894463484,0.894404259,0.894463484,0.881042028,0.888651767,0.719792823,0.894917442,0.864879405,0.709060142,0.863412539,0.874706704,0.881042028,0.881042028,0.868459371,0.886596651,0.838122747,0.266641948,0.767057588,0.874628096,0.867475186,0.867305776,0.862182977,0.792266713,0.896062277,0.381293019,0.851025445,0.313737634,0.771375851,0.739714093,0.053270171,-0.164653254,0.033823183,0.280879081,0.569886754
0.741103126,0.798555364,0.603875114,0.634575928,0.567335564,0.848898314,0.894490126,0.874946009,0.880545526,0.900356819,0.718993811,0.727970903,0.612073654,0.603621544,0.612074675,0.897225832,0.909504913,0.92048949,0.814358761,0.77081688,0.576858041,0.297291409,0.713212832,0.799410823,0.649031309,0.77313958,0.692981002,0.694715719,0.870509392,0.534702648,0.57854563,0.324097182,0.829715572,0.39925244,0.053270171,0.166539614,0.17433874,0.280879081,0.084291949
0.5681077,0.915125525,0.803570489,0.737786757,0.739204259,0.831972237,0.871805464,0.8783145,0.845215011,0.91928243,0.632090611,0.759467093,0.814482702,0.749750973,0.802347289,0.910634018,0.889990198,0.892755597,0.884368314,0.753804441,0.800053605,0.239222732,0.840599948,0.711082458,0.803736404,0.831881786,0.810638714,0.754193888,0.891276249,0.488442598,0.761968042,0.324097182,0.762992322,0.594672114,0.053270171,-0.38332523,0.204441376,0.280879081,0.593023664
