NB,CART,SVM,KNN,LogR,RF,XGB,DF,Bagging,AdaBoost,O-NB,O-CART,O-SVM,O-KNN,O-LogR,O-RF,O-XGB,O-DF,O-Bagging,O-AdaBoost,LR,PR,RFR,DTR,BRR,NNR,SVR,KNR,GBR,GPR,SDGR,RankingSVM,RankBoost,RankNet,LambdaRank,ListNet,AdaRank,CoordinateAscent,EALTR
0.812881278,0.869993938,0.722636083,0.759814207,0.682420803,0.934744749,0.93636665,0.94897629,0.933928955,0.886923669,0.764885525,0.8738382,0.712992639,0.773438975,0.734005667,0.945533977,0.950312124,0.9380009,0.888420579,0.932421984,0.721823791,0.294597248,0.911826574,0.842248675,0.753405595,0.87241553,0.854415407,0.818112486,0.912809749,0.486838767,0.759884955,0.324097182,0.815787873,0.53534996,-0.071919245,-0.100111386,0.033823183,0,0.511963072
0.777372748,0.767652704,0.752213874,0.802263387,0.766120463,0.867085375,0.933520278,0.832496238,0.921054259,0.7409781,0.60901553,0.76822677,0.817800195,0.773609179,0.736946246,0.869228174,0.91524284,0.851150101,0.901835622,0.735086141,0.757167657,-0.055847836,0.71656344,0.726693557,0.765432054,0.843758444,0.7857408,0.78540159,0.858013985,0.212273067,0.697476258,0.324097182,0.713410412,0.608188435,-0.071919245,-0.066875929,0.22610433,0,0.506844277
0.675822723,0.809326379,0.772346074,0.728482126,0.80615228,0.853677178,0.85118902,0.872597462,0.895108913,0.870611055,0.45430866,0.794712672,0.798878735,0.745530969,0.807725999,0.895108913,0.853302337,0.858723918,0.854637637,0.841814233,0.857520686,0.351772327,0.866772738,0.846135269,0.843639615,0.870170537,0.845352531,0.733009351,0.892574318,0.361033133,0.770462041,0.324097182,0.777295075,0.606114722,-0.071919245,0.328010507,0.145760808,0,0.342112715
0.65721491,0.891146948,0.85869061,0.846404405,0.887124676,0.915870018,0.857066687,0.928077001,0.936086008,0.807599362,0.622067117,0.82943983,0.86628892,0.803187255,0.872131366,0.907360635,0.877692738,0.907360635,0.896367138,0.853866466,0.883273419,0.015282789,0.843205338,0.887579185,0.86034294,0.861669676,0.864609836,0.845681147,0.919263827,0.0170253,0.844413745,0.323923589,0.811282156,0.818567304,-0.071919245,0.173330338,0.149966529,0,0.722440432
0.748453162,0.840106082,0.766646266,0.766646266,0.756086753,0.890920948,0.887123456,0.890948459,0.896096128,0.840106082,0.735277237,0.829655751,0.778019214,0.736321041,0.778019214,0.914672936,0.904469183,0.90998192,0.888825952,0.854382758,0.852506415,0.050263259,0.829109409,0.825093703,0.821495565,0.885801372,0.818018069,0.801919441,0.857426516,0.137716288,0.81903654,0.323923589,0.87623775,0.464614256,-0.071919245,-0.424169399,-0.13275837,0,0.430819713
0.664663993,0.794342139,0.720610245,0.709562911,0.818903175,0.815531538,0.827108667,0.788198622,0.81154086,0.76622436,0.662494704,0.877362386,0.779670159,0.711289816,0.785337354,0.841514505,0.85734163,0.81154086,0.853523422,0.88629979,0.72558156,0.365019818,0.773881826,0.772780678,0.788403009,0.807956117,0.760332918,0.669637458,0.847365536,0.553416875,0.771556335,0.323923589,0.834562292,0.328560203,-0.324187156,0.123716075,0.413956025,0,0.590334004
0.785278615,0.8542723,0.83296149,0.850031914,0.82723858,0.945834291,0.839415884,0.945834291,0.93318855,0.883622817,0.690158426,0.708511735,0.848393003,0.850031914,0.84325477,0.945834291,0.896055333,0.973475591,0.905912813,0.747249522,0.778958802,-0.039600106,0.891768987,0.841935804,0.770232916,0.814108181,0.780910999,0.860387372,0.9060399,0.084267812,0.769978781,0.312680777,0.831729994,0.797831336,-0.071919245,-0.45745095,-0.02519786,0,0.543319097
0.82467772,0.916436689,0.841040386,0.819529969,0.809157151,0.939164523,0.951297996,0.952222977,0.953598982,0.937726348,0.821351604,0.948534722,0.828297554,0.793242714,0.847655771,0.956385598,0.946181651,0.947625724,0.966108806,0.937569557,0.754663459,0.224922699,0.867806361,0.827029985,0.795550014,0.850089615,0.857659353,0.879125999,0.963189989,0.413921095,0.782511824,0.323059792,0.816546414,0.682250178,-0.071919245,-0.540819941,0.282760789,0,0.707022673
0.709737913,0.878832822,0.735164058,0.787730704,0.708876861,0.790354637,0.82183995,0.889310821,0.861689798,0.8959195,0.654282083,0.770643807,0.755034817,0.761657063,0.740601565,0.87029919,0.90223878,0.878551535,0.827476396,0.841255739,0.75245319,0.160321217,0.809511831,0.853869984,0.739789019,0.800927931,0.777435253,0.804154704,0.888267456,0.361255409,0.774265494,0.323059792,0.791772066,0.420245916,-0.071919245,-0.139990013,0.265584033,0,0.490017714
0.68094792,0.816768236,0.829013387,0.750350258,0.81232899,0.865325507,0.815392557,0.896988005,0.815350765,0.816768236,0.66604135,0.773869416,0.820134356,0.750350258,0.857524247,0.820938861,0.820938861,0.859732311,0.814394312,0.815750841,0.808883368,-0.046425529,0.809005445,0.818103815,0.855843212,0.883487574,0.861484101,0.775351584,0.891909761,0.154255206,0.795487507,0.324097182,0.826498779,0.606114722,-0.071919245,0.023810767,0.274061877,0,0.705017179
0.630925409,0.796167427,0.726750911,0.766736053,0.747375229,0.778788774,0.820434333,0.769129307,0.820434333,0.785901539,0.563692212,0.762201436,0.78814082,0.741631465,0.762505454,0.77258005,0.822089738,0.77258005,0.777626648,0.766393556,0.809084215,0.336706587,0.741475237,0.587020212,0.76633984,0.820741902,0.778514383,0.741599676,0.781048535,0.10960321,0.700846925,0.324097182,0.704912081,0.385332732,-0.071919245,-0.280879081,-0.030440097,0,0.530400241
0.712153316,0.807166081,0.638819274,0.610902654,0.722133589,0.827434913,0.854163975,0.872626987,0.823445238,0.668184038,0.675383403,0.70706384,0.677362996,0.598650988,0.675871194,0.855685264,0.877800873,0.823853318,0.853741697,0.774540557,0.70521126,0.419170896,0.80465718,0.696772922,0.728686316,0.772761922,0.745865213,0.625122845,0.858656927,0.485182975,0.596922826,0.324097182,0.81212344,0.5038484,-0.071919245,0.023810767,0.26701041,0,0.644574368
0.614469415,0.851986808,0.797032321,0.799110304,0.786339188,0.846394985,0.873362794,0.885646865,0.860632982,0.817481727,0.518573201,0.887062404,0.848860753,0.814673639,0.788143488,0.853597761,0.901954943,0.88206915,0.844877506,0.877434508,0.798610665,0.260461329,0.806229113,0.875965826,0.792608191,0.865854606,0.797459598,0.817934042,0.899428766,0.281430262,0.705033182,0.324097182,0.808920768,0.534215968,-0.071919245,0.164653254,0.120459015,0,0.577318985
