NB,CART,SVM,KNN,LogR,RF,XGB,DF,Bagging,AdaBoost,O-NB,O-CART,O-SVM,O-KNN,O-LogR,O-RF,O-XGB,O-DF,O-Bagging,O-AdaBoost,LR,PR,RFR,DTR,BRR,NNR,SVR,KNR,GBR,GPR,SDGR,RankingSVM,RankBoost,RankNet,LambdaRank,ListNet,AdaRank,CoordinateAscent,EALTR
0.753329547,0.935716491,0.746624138,0.81039679,0.945337255,0.965428897,0.986935401,0.960804116,0.963940348,0.912079676,0.768773099,0.935716491,0.898523885,0.860325189,0.945337255,0.963940348,0.963940348,0.935716491,0.963940348,0.93028169,0.862254367,0.621602886,0.963940348,0.935716491,0.862254367,0.884539498,0.873006578,0.759730125,0.961769387,0.793877522,0.727832067,0.192616275,0.771888985,0.522290952,0.079100459,-0.397549042,0.079238581,0,0.712369428
0.539620425,0.866066222,0.961406424,0.637315788,0.884698465,0.941978738,0.937786132,0.992932774,0.937786132,0.805766938,0.753351263,0.98923009,0.927294689,0.637315788,0.912359387,0.934469139,0.937786132,0.996139295,0.937786132,0.996119481,0.947696104,0.815167623,0.937786132,0.797409374,0.947696104,0.915468996,0.945266548,0.730310439,0.937786132,0.807053607,0.646706052,0.192616275,0.840972792,0.728977675,0.079100459,0.155418563,0.204168283,0,0.780903374
0.655480662,0.888368578,0.652333479,0.513462774,0.703203078,0.914366414,0.964608717,0.967747173,0.942590774,0.888368578,0.50313372,0.938799346,0.692998331,0.513462774,0.773605421,0.870922062,0.964608717,0.934736384,0.938799346,0.967747173,0.916026048,0.635962819,0.922628851,0.861562391,0.916026048,0.806887822,0.830522016,0.663824853,0.967747173,0.78291167,0.582051698,0.192143265,0.744610835,0.413815071,0.079100459,-0.034077774,0.026164276,0,0.657984827
0.718978259,0.935433966,0.703203078,0.783118886,0.673160412,0.964508469,0.961669483,0.937668894,0.987709343,0.935433966,0.73468724,0.907311636,0.797776079,0.853535775,0.673160412,0.961669483,0.987709343,0.910749734,0.987709343,0.935433966,0.788043899,0.780386576,0.967134492,0.932261512,0.788043899,0.7799603,0.817933334,0.620342468,0.963227333,0.739636855,0.713538871,0.192143265,0.776936287,0.522290952,0.079100459,-0.152645441,0.137720558,0,0.711784571
0.793965819,0.836568696,0.778776973,0.690661774,0.863005793,0.937941808,0.936063078,0.938980409,0.885285284,0.858347024,0.825247092,0.887742387,0.851914151,0.690661774,0.863005793,0.934516041,0.931236037,0.934126037,0.885285284,0.887433333,0.913433308,0.65278007,0.927998236,0.836568696,0.879716609,0.917192245,0.945633614,0.828704415,0.931891908,0.80816398,0.657526914,0.057076571,0.750409397,0.82220732,0.079100459,-0.108282467,-0.215148203,0,0.712718637
0.780173566,0.915188795,0.711904129,0.604743323,0.660467165,0.883228211,0.996154024,0.969079608,0.972473144,0.961510987,0.790783075,0.987879315,0.735522718,0.569463319,0.660467165,0.969079608,0.996154024,0.946052693,1,0.987879315,0.909679989,0.633606991,0.943180693,0.915188795,0.909679989,0.837355543,0.875628116,0.701331254,1,0.817560893,0.842203652,0.192143265,0.771250566,0.744292384,0.079100459,-0.098310507,0.026164276,0,0.688801803
0.805215003,0.870308991,0.846816759,0.734844434,0.773638926,0.848204694,0.884837279,0.892062417,0.874470542,0.859662151,0.849383868,0.842425575,0.814549309,0.734844434,0.773894825,0.884837279,0.884837279,0.886984613,0.874470542,0.874470542,0.818440027,0.551707053,0.874470542,0.892847719,0.817002019,0.791763766,0.812441075,0.759614154,0.886984613,0.653399516,0.731602358,0.192143265,0.72472575,0.510157132,0.079100459,0.146513986,0.809073333,0,0.738771448
0.57810552,0.859616952,0.843700768,0.617314254,0.860325189,0.777307322,0.868290223,0.868290223,0.877655725,0.850917569,0.825131867,0.895748031,0.894048021,0.620115545,0.843700768,0.887237648,0.859556522,0.868290223,0.887237648,0.868290223,0.886528773,0.769580094,0.895748031,0.868290223,0.886528773,0.873625055,0.856459493,0.7623445,0.868290223,0.828146357,0.729760832,0.192616275,0.782504921,0.439590078,0.079100459,-0.034077774,-0.09164538,0,0.70277408
0.606664493,0.910339761,0.62167425,0.450586619,0.674104898,0.860325189,0.834825426,0.961468516,0.96548005,0.991549296,0.59272354,0.984622615,0.656936648,0.450586619,0.727136846,0.884299732,0.885271248,0.96548005,0.96548005,0.984622615,0.850590907,0.670725055,0.96548005,0.834825426,0.853820214,0.776784143,0.787116165,0.674730862,0.958264205,0.640997183,0.722216276,0.192616275,0.755662653,0.522290952,0.079100459,0.310140093,-0.240491631,0,0.59409462
0.65401423,0.897292768,0.710423634,0.674300398,0.760528603,0.864692385,0.996139295,0.996139295,0.996139295,0.948480478,0.660380113,0.89437743,0.777484065,0.674300398,0.760528603,0.941399505,0.996139295,0.992996167,0.996139295,0.945131789,0.95042209,0.829741537,0.916307213,0.948480478,0.948712652,0.95042209,0.943891755,0.714925388,0.987201926,0.880543114,0.674922268,0.192616275,0.765580897,0.690784408,0.079100459,-0.102202617,-0.010782655,0,0.674521537
0.769930653,0.931060626,0.727136846,0.553834341,0.892587384,0.914818493,0.939767787,0.939767787,0.987540092,0.910252402,0.727136846,0.972926526,0.703001452,0.553834341,0.832081219,0.914818493,0.987540092,0.932511375,0.987540092,0.879972288,0.826538104,0.60609833,0.932511375,0.93072324,0.834564358,0.862254367,0.826538104,0.521323758,0.991455285,0.760627839,0.690488452,0.192616275,0.702567358,0.310140093,0.079100459,-0.155418563,0.142063395,0,0.743169232
0.624237075,0.852805004,0.639232995,0.672593563,0.746624138,0.938732394,0.94537179,0.920089167,0.894654419,0.86151907,0.506415476,0.915285436,0.703903623,0.624264312,0.754884104,0.915285436,0.94537179,0.926333188,0.894654419,0.908471477,0.865124827,0.766503876,0.894654419,0.845545821,0.841395206,0.749595377,0.737812536,0.714450304,0.876458824,0.677345299,0.671398892,0.192616275,0.748860909,0.598615329,0.079100459,0.161494615,-0.116213714,0,0.728028774
0.70059688,0.963049124,0.749891949,0.636237166,0.696918586,0.911432736,0.971026596,0.925478202,0.903753451,0.931715535,0.636237166,0.943593497,0.781441441,0.636237166,0.734377399,0.925478202,0.94584623,0.949795938,0.903753451,0.945613976,0.88508173,0.678506464,0.914892208,0.911432736,0.876528027,0.832700255,0.767630223,0.676538477,0.935724641,0.74577759,0.67731206,0.192143265,0.777321714,0.522290952,0.079100459,0.360205112,0.111391669,0,0.755552394
0.894875629,0.947347731,0.930988304,0.834075252,0.877983024,0.980539445,0.970307233,0.984285755,0.996139295,0.944840677,0.89981701,0.996139295,0.967318421,0.834075252,0.877983024,0.992968564,0.996139295,0.996139295,0.996139295,0.996139295,0.882997059,0.771165221,0.990494415,0.993109087,0.882997059,0.850932992,0.887653055,0.841353269,0.993109087,0.842804629,0.733615711,0.192143265,0.829846249,0.522290952,0.079100459,0.209682813,-0.060987907,0,0.695646488
0.865447303,0.96916753,0.759562953,0.686209832,0.790885137,0.937941808,0.942654599,0.942654599,0.942654599,0.96916753,0.790110772,0.942654599,0.937459987,0.686209832,0.79840765,0.942654599,0.942654599,0.937941808,0.942654599,0.942654599,0.881318192,0.733106576,0.96916753,0.943180693,0.881318192,0.892475605,0.887676343,0.809429064,0.942654599,0.885518992,0.75318795,0.192143265,0.740323341,0.522290952,0.079100459,0.224299397,-0.152608719,0,0.681631241
0.483822161,0.946154117,0.767027402,0.673935908,0.62746061,0.866680719,0.916678106,0.882330326,0.941685216,0.939694629,0.611179551,0.888635303,0.663396403,0.673935908,0.635031521,0.886687804,0.966350045,0.913746788,0.941685216,0.878601041,0.77431372,0.616067166,0.831510103,0.914983805,0.77431372,0.774747438,0.714262259,0.666561591,0.964581379,0.753914966,0.65792942,0.192143265,0.708551988,0.382055216,0.079100459,-0.367702292,-0.1474394,0,0.661996038
0.821577955,0.887433333,0.734844434,0.689317307,0.664559579,0.890391879,1,0.942688771,1,0.87021389,0.734116745,0.972473144,0.703958593,0.7009882,0.739103238,0.919625712,0.9736426,1,0.9736426,0.972473144,0.887676343,0.63832922,0.9736426,0.993015759,0.881318192,0.874405785,0.894704766,0.635009616,0.972473144,0.732051542,0.715881653,0.192143265,0.734731666,0.522290952,0.079100459,-0.224951176,0.091649297,0,0.670076754
0.51656504,0.885448791,0.760528603,0.660528891,0.74654687,0.832081219,0.838521589,0.884698465,0.890913489,0.885448791,0.758025382,0.873220697,0.834825426,0.660528891,0.74654687,0.832081219,0.890913489,0.890913489,0.890913489,0.890913489,0.95042209,0.763122408,0.884698465,0.897812437,0.886528773,0.885056059,0.946295801,0.767909891,0.897812437,0.790453854,0.7450061,0.192616275,0.821045152,0.522290952,0.079100459,0.332488912,0.352447919,0,0.696195264
0.638815091,0.793982547,0.690784408,0.577268947,0.799070507,0.828899,0.863134495,0.811745693,0.796687378,0.793982547,0.634029183,0.844402129,0.707004331,0.577268947,0.758072276,0.810179239,0.844402129,0.815978253,0.796687378,0.796687378,0.773323461,0.429989727,0.827710476,0.818540154,0.773323461,0.719777834,0.76748817,0.670531637,0.863134495,0.669273074,0.678176525,0.192616275,0.716919165,0.634489827,0.079100459,0.35770916,0.11538528,0,0.675574635
0.790932901,0.939748595,0.608044661,0.554814207,0.795098085,0.910579447,0.904362612,0.991455285,0.961406424,0.884299732,0.670936734,0.928850948,0.655049559,0.554814207,0.795098085,0.904362612,0.904362612,0.991455285,0.991455285,0.928850948,0.856045309,0.722685134,0.991455285,0.777092813,0.909983522,0.856045309,0.841028107,0.806589166,0.97113304,0.909582064,0.841028107,0.192616275,0.711861288,0.518061875,-0.207416892,0.126872296,-0.100933996,0,0.600152302
0.702986936,0.983098592,0.747407508,0.697797628,0.760528603,0.987540092,0.986935401,0.986935401,0.986935401,0.983098592,0.72916053,0.983098592,0.771544549,0.697797628,0.81039679,0.991455285,0.986935401,0.986935401,0.986935401,0.979981887,0.921312885,0.751899307,0.987540092,0.983098592,0.866746998,0.888473098,0.890078469,0.712068995,0.988411839,0.799721218,0.711781128,0.192616275,0.826646537,0.217098065,0.079100459,-0.37744508,0.202538379,0,0.621458306
0.869909104,0.8765856,0.860325189,0.697448696,0.843700768,0.987540092,0.948712652,0.947111969,0.948712652,0.832347711,0.872284519,0.919278667,0.915935395,0.721695968,0.843700768,0.991549296,0.948712652,0.948712652,0.996139295,0.945131789,0.925990807,0.616177371,0.971578142,0.88414548,0.928687322,0.876935559,0.835887284,0.758229935,0.971578142,0.798737925,0.737147914,0.192616275,0.791755347,0.414031497,0.079100459,-0.219795039,0.114463387,0,0.706681853
